ts_open,o,h,l,c,v,ts_close
1697722200.0,364.809998,365.334991,362.790009,362.790009,12680404.000000,1697725800.0
1697725800.0,362.859985,363.940002,361.869995,363.038300,6354364.000000,1697729400.0
1697729400.0,363.010101,365.709991,362.760010,363.549988,11534965.000000,1697733000.0
1697733000.0,363.600006,365.519989,360.920013,365.140015,12685214.000000,1697736600.0
1697736600.0,364.709991,364.790009,362.010010,362.410004,7648173.000000,1697740200.0
1697740200.0,362.424988,362.424988,359.765015,360.209991,9846538.000000,1697743800.0
1697743800.0,360.209991,360.665009,359.160004,359.940002,7705705.000000,1697747400.0
1697808600.0,359.459991,360.040009,356.989990,357.114990,13363615.000000,1697812200.0
1697812200.0,357.100006,357.350006,354.739990,354.970001,12595794.000000,1697815800.0
1697815800.0,355.000000,356.500610,354.600006,355.709991,10730569.000000,1697819400.0
1697819400.0,355.709991,358.059998,355.700104,357.419403,7935127.000000,1697823000.0
1697823000.0,357.429993,357.890015,355.640015,355.769989,5961214.000000,1697826600.0
1697826600.0,355.739990,356.350006,355.040009,355.470001,6836836.000000,1697830200.0
1697830200.0,355.489899,355.799988,354.369995,354.619995,10663682.000000,1697833800.0
1698067800.0,353.750000,355.309998,351.119904,354.790009,17623371.000000,1698071400.0
1698071400.0,354.779999,356.769989,354.015015,356.570007,6806831.000000,1698075000.0
1698075000.0,356.570007,357.690002,356.239990,357.575012,7136307.000000,1698078600.0
1698078600.0,357.600006,359.260010,357.220001,357.790009,6051963.000000,1698082200.0
1698082200.0,357.799988,358.809906,357.179993,357.530090,5934259.000000,1698085800.0
1698085800.0,357.570007,357.994995,356.339996,356.450012,7272230.000000,1698089400.0
1698089400.0,356.459991,356.470001,355.510010,355.679993,7697656.000000,1698093000.0
1698154200.0,357.510010,359.214996,357.059998,359.199493,11568542.000000,1698157800.0
1698157800.0,359.190002,359.910004,357.899994,358.079987,7147409.000000,1698161400.0
1698161400.0,358.089996,358.859985,356.510010,356.670013,4646091.000000,1698165000.0
1698165000.0,356.670013,357.427704,355.790009,357.410004,5201067.000000,1698168600.0
1698168600.0,357.410004,358.220001,357.049988,358.214996,3374694.000000,1698172200.0
1698172200.0,358.220001,359.394989,358.179993,359.290009,4310851.000000,1698175800.0
1698175800.0,359.299988,359.510010,358.890015,359.179993,5312726.000000,1698179400.0
1698240600.0,356.700012,356.880005,353.230011,353.600006,15262823.000000,1698244200.0
1698244200.0,353.579987,355.359985,353.490997,354.230011,9851661.000000,1698247800.0
1698247800.0,354.230011,354.462006,352.390991,352.809998,6016791.000000,1698251400.0
1698251400.0,352.779999,353.174988,350.809998,351.046509,6720555.000000,1698255000.0
1698255000.0,351.049988,351.097992,349.779999,350.549988,8423731.000000,1698258600.0
1698258600.0,350.540009,350.850006,349.750000,350.600006,6833951.000000,1698262200.0
1698262200.0,350.589996,351.000000,350.084991,350.299988,9213011.000000,1698265800.0
1698327000.0,349.119995,350.070007,345.470001,346.630005,21349816.000000,1698330600.0
1698330600.0,346.630005,348.239990,345.029999,345.179993,9824346.000000,1698334200.0
1698334200.0,345.190002,345.850006,342.850006,343.609985,8422337.000000,1698337800.0
1698337800.0,343.619995,343.959991,342.429993,342.839996,7724819.000000,1698341400.0
1698341400.0,342.850006,345.234985,342.350006,345.190094,7268565.000000,1698345000.0
1698345000.0,345.194092,347.000000,344.850006,345.350006,8487267.000000,1698348600.0
1698348600.0,345.359985,345.380005,343.274994,343.660004,9802614.000000,1698352200.0
1698413400.0,346.429993,347.970001,346.065002,346.910004,15324670.000000,1698417000.0
1698417000.0,346.890015,348.839996,345.652496,348.400391,9802887.000000,1698420600.0
1698420600.0,348.410004,348.519989,346.600006,347.089996,5098312.000000,1698424200.0
1698424200.0,347.140015,347.579987,344.790009,345.230011,7736358.000000,1698427800.0
1698427800.0,345.209991,345.720886,344.140015,344.519989,9060975.000000,1698431400.0
1698431400.0,344.529999,345.869995,344.179993,345.190002,7721936.000000,1698435000.0
1698435000.0,345.207489,345.570007,344.079987,345.400085,7007508.000000,1698438600.0
1698672600.0,347.829987,350.540009,347.039490,347.279999,14921226.000000,1698676200.0
1698676200.0,347.291290,348.619995,346.450012,347.269897,8245524.000000,1698679800.0
1698679800.0,347.269989,348.660004,347.140015,347.434998,5964943.000000,1698683400.0
1698683400.0,347.420013,348.809998,346.549988,348.654999,4751727.000000,1698687000.0
1698687000.0,348.649994,349.450012,348.209991,348.850006,4792840.000000,1698690600.0
1698690600.0,348.839996,350.440002,348.834991,349.859985,7686739.000000,1698694200.0
1698694200.0,349.869995,350.029999,349.005005,349.170013,5224796.000000,1698697800.0
1698759000.0,349.230011,349.450012,346.619995,348.679993,11568570.000000,1698762600.0
1698762600.0,348.679993,349.579987,347.429993,348.269989,6442685.000000,1698766200.0
1698766200.0,348.279999,349.165802,347.959991,348.679993,4534771.000000,1698769800.0
1698769800.0,348.679993,349.859985,348.100006,349.549988,5779707.000000,1698773400.0
1698773400.0,349.559998,350.869995,349.540009,349.780090,5969203.000000,1698777000.0
1698777000.0,349.799988,351.250000,349.790100,350.839996,5402538.000000,1698780600.0
1698780600.0,350.850006,351.170013,350.420013,350.919891,5839591.000000,1698784200.0
1698845400.0,351.720001,354.579987,351.619995,354.399994,12329404.000000,1698849000.0
1698849000.0,354.390015,354.829987,353.220001,353.419586,6456438.000000,1698852600.0
1698852600.0,353.390015,354.109985,353.079987,353.549988,4286946.000000,1698856200.0
1698856200.0,353.529999,354.035004,352.730011,353.579987,3970827.000000,1698859800.0
1698859800.0,353.559998,354.600006,352.950012,353.950012,4910866.000000,1698863400.0
