ts_open,o,h,l,c,v,ts_close
1697563800.0,332.190002,332.239990,330.589996,330.945007,1377420.000000,1697567400.0
1697567400.0,330.920013,331.290009,329.899994,330.916992,1565480.000000,1697571000.0
1697571000.0,330.920013,332.127502,330.565002,332.070007,2280309.000000,1697574600.0
1697635800.0,332.489990,335.589996,332.190002,333.480011,5035885.000000,1697639400.0
1697639400.0,333.494995,333.579987,331.459991,332.679993,2953954.000000,1697643000.0
1697643000.0,332.684998,333.980011,332.149109,332.200012,1511704.000000,1697646600.0
1697646600.0,332.229889,333.309998,331.341187,332.709991,2021063.000000,1697650200.0
1697650200.0,332.720001,332.720001,330.739990,331.549988,2036767.000000,1697653800.0
1697653800.0,331.540009,331.959991,329.660004,329.690002,2082484.000000,1697657400.0
1697657400.0,329.690002,330.559998,328.299988,330.040009,3847300.000000,1697661000.0
1697722200.0,332.149994,334.799988,332.029999,332.200012,5243603.000000,1697725800.0
1697725800.0,332.369995,334.279999,332.089996,333.119995,2288057.000000,1697729400.0
1697729400.0,333.075012,336.269989,332.934998,335.040009,3417271.000000,1697733000.0
1697733000.0,335.084991,336.630005,332.239990,336.100006,2877959.000000,1697736600.0
1697736600.0,335.549988,335.640015,333.010010,333.989990,2000147.000000,1697740200.0
1697740200.0,333.950012,333.959991,331.279999,331.850006,2647984.000000,1697743800.0
1697743800.0,331.859985,332.440002,330.910004,331.250000,2880195.000000,1697747400.0
1697808600.0,331.720001,331.920013,328.250000,328.329987,6346380.000000,1697812200.0
1697812200.0,328.320007,328.399994,325.450012,326.390015,3413457.000000,1697815800.0
1697815800.0,326.410004,327.600006,325.890015,326.859985,1862623.000000,1697819400.0
1697819400.0,326.880005,328.760010,326.869995,328.225006,2208042.000000,1697823000.0
1697823000.0,328.279999,328.739990,326.899994,327.109985,1388268.000000,1697826600.0
1697826600.0,327.079987,327.973999,326.760010,327.160004,1621417.000000,1697830200.0
1697830200.0,327.165009,327.690002,326.373993,326.672485,3214583.000000,1697833800.0
1698067800.0,326.750000,329.130005,324.390015,327.299988,5730792.000000,1698071400.0
1698071400.0,327.250000,329.572388,326.520111,329.162506,2225680.000000,1698075000.0
1698075000.0,329.119995,330.879089,328.660004,330.510010,2156111.000000,1698078600.0
1698078600.0,330.515015,332.725006,330.119995,331.600006,2434726.000000,1698082200.0
1698082200.0,331.540009,332.250000,331.230011,331.464996,1626280.000000,1698085800.0
1698085800.0,331.470001,331.540009,329.720001,329.880005,3025480.000000,1698089400.0
1698089400.0,329.880005,330.290009,329.070007,329.160004,2396984.000000,1698093000.0
1698154200.0,331.299988,331.579987,328.690002,330.870087,5176123.000000,1698157800.0
1698157800.0,330.875000,331.839996,330.059998,330.089996,2580003.000000,1698161400.0
1698161400.0,330.059998,330.619995,328.549988,328.799988,2234066.000000,1698165000.0
1698165000.0,328.769989,329.260010,327.600006,329.170013,2301745.000000,1698168600.0
1698168600.0,329.190002,330.540009,329.040009,330.519989,1841823.000000,1698172200.0
1698172200.0,330.519989,331.540009,330.290100,331.459991,2782194.000000,1698175800.0
1698175800.0,331.470001,331.659912,330.529999,330.790009,3689233.000000,1698179400.0
1698240600.0,345.019989,346.200012,338.940002,340.364990,17561776.000000,1698244200.0
1698244200.0,340.584991,341.730011,337.827301,338.640106,7244563.000000,1698247800.0
1698247800.0,338.649994,340.160004,337.619995,339.619995,5252824.000000,1698251400.0
1698251400.0,339.631500,340.209991,337.820007,338.670013,3885025.000000,1698255000.0
1698255000.0,338.619995,340.859985,337.910004,339.790009,4469422.000000,1698258600.0
1698258600.0,339.790009,340.850006,339.500000,340.799988,5293458.000000,1698262200.0
1698262200.0,340.799988,341.200012,339.940002,340.670013,5246965.000000,1698265800.0
1698327000.0,340.540009,341.630005,332.130005,333.475006,9206803.000000,1698330600.0
1698330600.0,333.459991,335.880005,330.029999,330.730011,4943215.000000,1698334200.0
1698334200.0,330.809998,331.339996,326.940002,328.579987,4361740.000000,1698337800.0
1698337800.0,328.549988,329.510010,327.109985,327.839996,3378374.000000,1698341400.0
